Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
54	-5.7224607	2.5226178	-1.0	-14.0	5.7224607	-44.20733	2.1221306	-34.62984	-48.71546	220000	6.437302e-08	0.67469776	-0.011703043	-0.4451246	0.1286571	0.015078434	0.07125	52.0	1225.5337421894073
55	-5.6548796	2.5160842	-1.0	-14.0	5.6548796	-44.851562	2.1081192	-36.461983	-49.177555	224000	-5.722046e-09	0.670605	-0.009329335	-0.43469766	0.12290464	0.015006282	0.06675	17.0	1247.8598189353943
56	-5.6002803	2.5927615	-1.0	-14.0	5.6002803	-45.375862	2.0372858	-36.033775	-49.732796	228000	2.7656554e-08	0.6699001	-0.0053270166	-0.43938428	0.114447966	0.016176177	0.068	8.0	1272.4851851463318
57	-5.8792343	2.5875247	-1.0	-14.0	5.8792343	-45.99046	2.0634909	-38.9815	-50.20282	232000	1.9788741e-08	0.6652248	-0.0061855405	-0.45891106	0.12337485	0.015859013	0.0635	8.0	1293.0356049537659
58	-5.5618916	2.6033561	-1.0	-14.0	5.5618916	-46.602642	2.0218573	-36.454346	-50.777702	236000	4.2915342e-09	0.77911633	-0.0078563895	-0.49867013	0.120589755	0.015312283	0.07375	14.0	1315.5461089611053
59	-5.6666665	2.5170813	-1.0	-14.0	5.6666665	-47.18629	2.19008	-37.60544	-51.485558	240000	-1.168251e-08	0.665271	-0.008512094	-0.42776132	0.11431424	0.015306962	0.05825	19.0	1336.591248035431
60	-5.896755	2.5302806	-1.0	-14.0	5.896755	-47.591938	2.1588004	-37.780613	-52.00552	244000	-7.629395e-09	0.7776902	-0.008092685	-0.45525843	0.11403138	0.015178445	0.0565	17.0	1358.1862080097198
61	-5.753957	2.4812756	-1.0	-14.0	5.753957	-48.024086	2.0475485	-40.585083	-52.503853	248000	1.9073486e-08	0.6659639	-0.010422748	-0.4477981	0.11960477	0.015273405	0.067	34.0	1379.2667300701141
62	-5.5916085	2.4718697	-1.0	-14.0	5.5916085	-48.57361	1.996138	-41.075222	-52.900246	252000	3.671646e-08	0.65132743	-0.0065588052	-0.3861058	0.11462357	0.016712042	0.05925	13.0	1400.198261976242
63	-5.6937323	2.6200933	-1.0	-14.0	5.6937323	-49.111202	1.9967378	-39.692486	-53.386692	256000	4.386902e-08	0.64120823	-0.010977971	-0.3875128	0.1135842	0.015067377	0.0615	39.0	1421.0931949615479
64	-5.7345767	2.5515902	-1.0	-14.0	5.7345767	-49.65812	2.0005739	-42.643787	-53.873936	260000	-2.8848648e-08	0.5653327	-0.010014981	-0.36637664	0.12085149	0.015243342	0.06775	24.0	1441.7301502227783
65	-5.628169	2.5722892	-1.0	-14.0	5.628169	-50.186733	1.9442236	-38.625908	-54.330124	264000	-3.1471252e-08	0.6824138	-0.01120364	-0.44687632	0.11441847	0.0152624445	0.0725	28.0	1462.7380442619324
66	-5.6244726	2.495209	-1.0	-13.0	5.6244726	-50.726364	2.1073842	-41.26911	-54.79177	268000	-5.722046e-09	0.63097495	-0.008511434	-0.38835543	0.117572956	0.015650274	0.06175	16.0	1483.5642108917236
67	-5.8722467	2.5215328	-1.0	-14.0	5.8722467	-51.15614	2.0832808	-41.355114	-55.356236	272000	2.193451e-08	0.6742158	-0.0073440555	-0.4258241	0.11727543	0.015409592	0.063	12.0	1503.7187111377716
68	-5.8209605	2.5367684	-1.0	-14.0	5.8209605	-51.575367	1.971637	-44.601997	-55.811012	276000	4.4345857e-08	0.7017839	-0.005805823	-0.44533202	0.124476984	0.015722623	0.05975	6.0	1523.964597940445
69	-5.6695037	2.5072927	-1.0	-14.0	5.6695037	-52.032845	1.928428	-45.238533	-56.159	280000	-4.529953e-09	0.56999505	-0.004691173	-0.3611671	0.120622255	0.016023563	0.07175	7.0	1547.3067791461945
70	-5.6666665	2.5969613	-1.0	-14.0	5.6666665	-52.52815	1.9314754	-45.07207	-56.597107	284000	2.2172928e-08	0.59471625	-0.009632965	-0.35200107	0.124600306	0.015652405	0.0705	25.0	1570.587166070938
71	-5.8110466	2.6157606	-1.0	-14.0	5.8110466	-53.02525	1.9023073	-45.12955	-56.917023	288000	3.2663344e-08	0.60642505	-0.0072139353	-0.37453386	0.12248552	0.015021864	0.0665	12.0	1593.8133182525635
72	-5.71	2.592883	-1.0	-14.0	5.71	-53.504665	1.8754213	-43.545784	-57.374985	292000	1.6450882e-08	0.63989836	-0.008801239	-0.40945417	0.11141021	0.015362855	0.06675	25.0	1616.3617889881134
73	-5.5020633	2.5148108	-1.0	-14.0	5.5020633	-54.051636	2.068886	-42.34733	-57.824013	296000	5.9604646e-09	0.7006285	-0.009337717	-0.4276833	0.110068016	0.015074286	0.067	37.0	1638.8011419773102
74	-5.9084196	2.5238369	-1.0	-14.0	5.9084196	-54.445538	2.0347044	-41.49704	-58.325333	300000	1.0490417e-08	0.79966336	-0.0061985306	-0.5018307	0.116137214	0.015163992	0.055	15.0	1661.010703086853
